method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime,actual_output,actual_validated
RANDOM,transaction_pattern,empty,23,True,True,[[]],0.0,empty,0,1,2.2500025806948543e-06,empty,True
RANDOM,transaction_pattern,empty,24,True,True,[[]],0.0,empty,0,2,4.49999060947448e-06,empty,True
RANDOM,transaction_pattern,empty,25,True,True,[[]],0.0,empty,0,1,2.0830048015341163e-06,empty,True
RANDOM,transaction_pattern,empty,26,True,True,[[]],0.0,empty,0,4,7.875001756474376e-06,empty,True
RANDOM,transaction_pattern,empty,27,True,True,[[]],0.0,empty,0,15,2.8624999686144292e-05,empty,True
RANDOM,transaction_pattern,empty,28,True,True,[[]],0.0,empty,0,19,3.574999573174864e-05,empty,True
RANDOM,transaction_pattern,empty,29,True,True,[[]],0.0,empty,0,17,3.21669940603897e-05,empty,True
RANDOM,transaction_pattern,many_large_deposits,0,False,False,"[[20, -7, 7, 14, 16, 14, 5, 20]]",13.0,,0,1000,0.0020648750069085,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,1,False,False,"[[14, 20, -13, 11, 19, 17, 15, 1]]",18.0,,0,1000,0.0020824170060222,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,2,False,False,"[[16, 13, 14, 20, 3, 19, -4, 17]]",4.0,,0,1000,0.0021994169946992,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,3,False,False,"[[1, 4, 15, 17, 14, 18, -2, 20]]",15.0,,0,1000,0.0021330840099835,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,4,False,False,"[[13, 16, 14, 5, 13, 10, 13, 14]]",3.0,,0,1000,0.002110666988301,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,5,False,False,"[[9, 15, 11, 10, 17, -3, 19]]",24.0,,0,1000,0.0020688749937107,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,6,False,False,"[[20, 6, 12, 12, 7, 17, 12]]",15.0,,0,1000,0.0021806669974466,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,7,False,False,"[[16, 7, 18, 10, 16, -15, 3, 18]]",29.0,,0,1000,0.002117415991961,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,8,False,False,"[[1, 9, 16, 11, 14, 10, 14, 10]]",16.0,,0,1000,0.0022231249895412,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,9,False,False,"[[20, 14, 16, -16, 13, 14, 20, 3]]",18.0,,0,1000,0.0021287909912643,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,10,False,False,"[[20, 18, 19, 7, 17, -2]]",23.0,,0,1000,0.0021392909984569,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,11,False,False,"[[18, 17, 19, 17, 8, 9]]",13.0,,0,1000,0.0021628339891321,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,12,False,False,"[[7, 18, 20, 9, 18, 14]]",15.0,,0,1000,0.0021350830065784,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,13,False,False,"[[1, 6, 14, 6, 13, 20, 18, 8]]",15.0,,0,1000,0.0021552499965764,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,14,False,False,"[[-1, 11, 17, 16, 17, 13, 17]]",12.0,,0,1000,0.0022107499971752,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,15,False,False,"[[14, 11, 8, 2, 13, 19, 7, 20]]",7.0,,0,1000,0.0020567910105455,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,16,False,False,"[[17, 10, 15, 11, 10, 7, 17]]",14.0,,0,1000,0.0021983750048093,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,17,False,False,"[[20, 7, 11, 20, 20, 15]]",8.0,,0,1000,0.0021035410027252,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,18,False,False,"[[19, 16, 12, 9, 19, -11, 18, -4]]",25.0,,0,1000,0.002160707997973,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,19,False,False,"[[18, 6, 19, 3, 11, 20]]",24.0,,0,1000,0.0021926669869571,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,20,False,False,"[[18, 3, 7, 19, 12, 14]]",28.0,,0,1000,0.0021730409935116,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,21,False,False,"[[15, 16, 20, 12, 4, -20, 19, 18]]",18.0,,0,1000,0.0021940000005997,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,22,False,False,"[[-3, 8, 11, 13, 19, 19, 16, 20]]",1.0,,0,1000,0.0021193330030655,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,23,False,False,"[[20, 18, 12, 13, 8, 18, 9, -6]]",10.0,,0,1000,0.002221874994575,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,24,False,False,"[[19, 17, 8, 7, 14, 19, 15]]",2.0,,0,1000,0.002141874996596,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,25,False,False,"[[12, 9, -1, 17, 19, 20, 12, -3]]",18.0,,0,1000,0.002166499994928,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,26,False,False,"[[14, 19, 20, 15, 12, 17]]",4.0,,0,1000,0.0021272909943945,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,27,False,False,"[[13, 20, 16, 6, 8, 11, 14, -2]]",16.0,,0,1000,0.0022587919957004,mixed_transactions,False
RANDOM,transaction_pattern,many_large_deposits,28,False,False,"[[7, 14, 14, 12, 17, 9, 8, 18]]",2.0,,0,1000,0.0021414579969132,simple_pattern,False
RANDOM,transaction_pattern,many_large_deposits,29,True,True,"[[12, 15, 15, 4, 14, 20, 18, 6]]",0.0,many_large_deposits,0,343,0.0007559999939985,many_large_deposits,True
RANDOM,transaction_pattern,many_large_withdrawals,0,True,True,"[[-2, -14, -7, -2, -17, -15]]",0.0,many_large_withdrawals,0,53,0.0001282919984078,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,1,True,True,"[[-18, -3, -8, -8, -12, -12, 4]]",0.0,many_large_withdrawals,0,73,0.0001623749994905,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,2,True,True,"[[-19, -16, 15, -14, -20, -5]]",0.0,many_large_withdrawals,0,30,7.262500002980232e-05,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,3,True,True,"[[-11, -9, -16, -9, 1, -13]]",0.0,many_large_withdrawals,0,53,0.0001119170046877,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,4,True,True,"[[-16, -19, -17]]",0.0,many_large_withdrawals,0,33,8.920799882616848e-05,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,5,True,True,"[[-16, -7, -10, -20, 12, -5, -20, 3]]",0.0,many_large_withdrawals,0,52,0.0001225410087499,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,6,True,True,"[[-17, -2, -5, 3, -19, -15, 7, -6]]",0.0,many_large_withdrawals,0,12,3.316700167488307e-05,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,7,True,True,"[[-4, -7, 9, -15, -3, -12, -20, -18]]",0.0,many_large_withdrawals,0,174,0.0004348329966887,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,8,True,True,"[[-15, -13, -5, 5, -20, -10]]",0.0,many_large_withdrawals,0,19,5.416599742602557e-05,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,9,True,True,"[[-18, -4, -11, -15, -10]]",0.0,many_large_withdrawals,0,8,1.999999221879989e-05,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,10,True,True,"[[-18, -18, -7, 4, -16]]",0.0,many_large_withdrawals,0,78,0.0001800000027287,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,11,True,True,"[[-16, 4, -14, -16, 1, -13]]",0.0,many_large_withdrawals,0,95,0.0002032500051427,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,12,True,True,"[[-2, -20, -6, -17, -11, -4, 13, -9]]",0.0,many_large_withdrawals,0,76,0.0001750829978846,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,13,True,True,"[[-13, -9, -20, -7, -13, -14, 20, -10]]",0.0,many_large_withdrawals,0,161,0.0003472499956842,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,14,True,True,"[[-18, -17, -19, -19, 13, 14, 5, -13]]",0.0,many_large_withdrawals,0,3,9.584007784724236e-06,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,15,True,True,"[[-7, -18, 9, -20, -12, -19, -5, -19]]",0.0,many_large_withdrawals,0,55,0.0001239580014953,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,16,True,True,"[[-8, -17, -15, -15, -13, 12, -16]]",0.0,many_large_withdrawals,0,44,0.0001000840129563,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,17,True,True,"[[-6, -15, -15, -5, -11, -15, 11, -20]]",0.0,many_large_withdrawals,0,11,3.283300611656159e-05,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,18,True,True,"[[-17, -1, -17, -13, -5, -15, -13]]",0.0,many_large_withdrawals,0,32,7.049999840091914e-05,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,19,True,True,"[[11, -15, -15, -18, -16]]",0.0,many_large_withdrawals,0,28,7.595799979753792e-05,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,20,True,True,"[[-15, -3, -3, -16, -13, -7, -5]]",0.0,many_large_withdrawals,0,124,0.0002508749894332,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,21,True,True,"[[-7, 11, -15, -7, -17, -19, 5, -7]]",0.0,many_large_withdrawals,0,63,0.0001402500056428,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,22,True,True,"[[-20, -8, -12, -2, -18, 14, 6, -18]]",0.0,many_large_withdrawals,0,19,4.73749969387427e-05,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,23,True,True,"[[-16, -8, 1, 18, -17, -12, -7, -17]]",0.0,many_large_withdrawals,0,14,3.89159977203235e-05,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,24,True,True,"[[-20, -13, -19]]",0.0,many_large_withdrawals,0,2,7.208000170066953e-06,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,25,True,True,"[[-14, -10, -11, -4, -9, -14, -2, -14]]",0.0,many_large_withdrawals,0,53,0.0001237079995917,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,26,True,True,"[[-5, -8, -6, -16, -20, -8]]",0.0,many_large_withdrawals,0,14,4.225000157020986e-05,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,27,True,True,"[[-19, -13, -1, -14, -18, 12, -14]]",0.0,many_large_withdrawals,0,72,0.000169040999026,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,28,True,True,"[[-16, -18, -7, -10]]",0.0,many_large_withdrawals,0,24,6.533300620503724e-05,many_large_withdrawals,True
RANDOM,transaction_pattern,many_large_withdrawals,29,True,True,"[[-15, -18, -18, -14, -8, -17, 16]]",0.0,many_large_withdrawals,0,44,0.0001029999984893,many_large_withdrawals,True
RANDOM,transaction_pattern,mixed_transactions,0,True,True,"[[6, -6, 13]]",0.0,mixed_transactions,0,1,3.416993422433734e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,1,True,True,"[[20, 10, -2, -15, -17]]",0.0,mixed_transactions,0,1,4.417001036927104e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,2,True,True,"[[-15, 6, 8, 11, -5, 18, 1]]",0.0,mixed_transactions,0,2,8.292001439258456e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,3,True,True,"[[-7, 6, -14]]",0.0,mixed_transactions,0,1,3.7909921957179904e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,4,True,True,"[[-16, -9, 11, -9, -16, 10]]",0.0,mixed_transactions,0,4,1.1374999303370714e-05,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,5,True,True,"[[-5, 4, 8, 20, -11, -5, 16]]",0.0,mixed_transactions,0,2,7.875001756474376e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,6,True,True,"[[17, 5, -8, 18, 18]]",0.0,mixed_transactions,0,2,5.166002665646374e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,7,True,True,"[[18, 11, -6, 11, 7, 2, 1, 6]]",0.0,mixed_transactions,0,3,9.082999895326791e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,8,True,True,"[[3, -18]]",0.0,mixed_transactions,0,1,3.208988346159458e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,9,True,True,"[[14, -20, 6, 20, -5]]",0.0,mixed_transactions,0,2,6.1250029830262065e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,10,True,True,"[[-13, 5, 16, -18]]",0.0,mixed_transactions,0,1,4.0000013541430235e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,11,True,True,"[[4, -1, 6]]",0.0,mixed_transactions,0,4,1.1124997399747372e-05,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,12,True,True,"[[-13, -17, 5, -1, -10, 17]]",0.0,mixed_transactions,0,3,8.500006515532732e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,13,True,True,"[[17, 20, -7, -1, 7, -10]]",0.0,mixed_transactions,0,2,6.54099858365953e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,14,True,True,"[[5, 1, -4, 17, 19, 17]]",0.0,mixed_transactions,0,2,7.291993824765086e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,15,True,True,"[[6, -17, -15, -12, 14, -13]]",0.0,mixed_transactions,0,1,4.916000762023032e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,16,True,True,"[[-12, 9, -6, -10, 6, -11]]",0.0,mixed_transactions,0,1,4.707995685748756e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,17,True,True,"[[5, -11]]",0.0,mixed_transactions,0,1,3.374996595084667e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,18,True,True,"[[18, -7, -3, 2]]",0.0,mixed_transactions,0,1,3.541994374245405e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,19,True,True,"[[5, 19, -16, -1]]",0.0,mixed_transactions,0,2,5.292007699608803e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,20,True,True,"[[-8, 7, 5, 2]]",0.0,mixed_transactions,0,1,3.916997229680419e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,21,True,True,"[[11, 16, 3, -7, 9, -8, -2]]",0.0,mixed_transactions,0,2,6.082991603761911e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,22,True,True,"[[13, 5, -19, 5]]",0.0,mixed_transactions,0,1,4.0000013541430235e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,23,True,True,"[[18, -20, 18, -8, -12, 9]]",0.0,mixed_transactions,0,1,4.665998858399689e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,24,True,True,"[[8, -2, 4, 17]]",0.0,mixed_transactions,0,3,7.042006473056972e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,25,True,True,"[[-18, -17, -15, -12, 7, 17]]",0.0,mixed_transactions,0,1,3.875000402331352e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,26,True,True,"[[2, 19, 19, -2, -6]]",0.0,mixed_transactions,0,1,4.415996954776347e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,27,True,True,"[[5, -8, 11]]",0.0,mixed_transactions,0,7,1.5208002878353e-05,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,28,True,True,"[[-11, -14, -1, 15, 4, 6]]",0.0,mixed_transactions,0,1,4.792003892362118e-06,mixed_transactions,True
RANDOM,transaction_pattern,mixed_transactions,29,True,True,"[[13, 14, 1, 9, 2, -18, -16]]",0.0,mixed_transactions,0,1,4.875008016824722e-06,mixed_transactions,True
RANDOM,transaction_pattern,simple_pattern,0,True,True,[[13]],0.0,simple_pattern,0,4,1.5458004781976342e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,1,True,True,"[[2, 3, 1]]",0.0,simple_pattern,0,2,7.417009328491986e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,2,True,True,[[-7]],0.0,simple_pattern,0,6,2.358300844207406e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,3,True,True,[[-15]],0.0,simple_pattern,0,1,3.2080133678391576e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,4,True,True,[[2]],0.0,simple_pattern,0,7,2.491599298082292e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,5,True,True,[[8]],0.0,simple_pattern,0,12,3.312499029561877e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,6,True,True,"[[15, 17, 9]]",0.0,simple_pattern,0,1,4.083005478605628e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,7,True,True,"[[-2, -19]]",0.0,simple_pattern,0,1,3.749999450519681e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,8,True,True,[[1]],0.0,simple_pattern,0,1,3.666995326057077e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,9,True,True,"[[-8, -19]]",0.0,simple_pattern,0,1,3.917011781595647e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,10,True,True,[[15]],0.0,simple_pattern,0,6,1.9750004867091775e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,11,True,True,[[20]],0.0,simple_pattern,0,1,3.6249984987080097e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,12,True,True,[[16]],0.0,simple_pattern,0,4,1.695800165180117e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,13,True,True,"[[18, 5, 16]]",0.0,simple_pattern,0,5,1.866700768005103e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,14,True,True,"[[-8, -11, -10]]",0.0,simple_pattern,0,1,4.292000085115433e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,15,True,True,[[4]],0.0,simple_pattern,0,7,2.1083003957755864e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,16,True,True,[[15]],0.0,simple_pattern,0,1,3.208988346159458e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,17,True,True,"[[11, 6]]",0.0,simple_pattern,0,7,2.21250083995983e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,18,True,True,"[[-8, -9, -17]]",0.0,simple_pattern,0,1,4.250003257766366e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,19,True,True,[[11]],0.0,simple_pattern,0,7,2.083300205413252e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,20,True,True,"[[14, 3]]",0.0,simple_pattern,0,1,3.916997229680419e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,21,True,True,[[19]],0.0,simple_pattern,0,2,7.542010280303657e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,22,True,True,[[2]],0.0,simple_pattern,0,1,3.0840019462630153e-06,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,23,True,True,[[-18]],0.0,simple_pattern,0,6,1.7875005141831934e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,24,True,True,[[4]],0.0,simple_pattern,0,4,1.4457997167482972e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,25,True,True,"[[3, 5, 15]]",0.0,simple_pattern,0,9,2.4707987904548645e-05,simple_pattern,True
RANDOM,transaction_pattern,simple_pattern,26,True,True,[[12]],0.0,simple_pattern,0,10,2.995799877680838e-05,simple_pattern,True
